,ID,Investigation_Type,Accident_NO,Date,Country,Injury_Severity,Damage,Reg_Number,Make,Model,Amateur_Built,No_of_Engines,Engine_Type,Schedule,Purpose_of_flight,Major_Injuries,Minor_Injuries,Uninjured,Weather_Condition,Report_Status,Publication_Date,Total_Injuries,Year,Month,State_Abbr,Location_Name,US_State,Abbreviation
6310,20001211X10842,Accident,FTW98LA346,1998-08-03,United States,Non-Fatal,Substantial,N93116,Cessna,152,No,1.0,Reciprocating,,Instructional,0.0,0.0,1.0,VMC,Probable Cause,16-02-2001,0.0,1998,8,OK,NORMAN,Oklahoma,OK
6311,20001211X10939,Accident,NYC98LA163,1998-08-06,United States,Non-Fatal,Substantial,N116FR,Cessna,172P,No,1.0,Reciprocating,,Instructional,0.0,2.0,0.0,VMC,Probable Cause,27-08-1999,2.0,1998,8,NJ,WEST MILFORD,New Jersey,NJ
6312,20001211X10761,Accident,ATL98LA104,1998-08-06,United States,Non-Fatal,Substantial,N4103F,Cessna,172,No,1.0,Reciprocating,,Personal,0.0,1.0,0.0,VMC,Probable Cause,15-02-2001,1.0,1998,8,NC,OCEAN ISLE BCH,North Carolina,NC
6313,20001211X10956,Accident,SEA98LA158,1998-08-07,United States,Non-Fatal,Substantial,N6437A,Cessna,182,No,1.0,Reciprocating,,Personal,0.0,0.0,3.0,VMC,Probable Cause,11-01-2000,0.0,1998,8,ID,YELLOWPINE,Idaho,ID
6314,20001211X10844,Accident,FTW98LA348,1998-08-07,United States,Non-Fatal,Substantial,N118FP,Cessna,172N,No,1.0,Reciprocating,,Personal,0.0,0.0,3.0,VMC,Probable Cause,15-02-2001,0.0,1998,8,CO,BROOMFIELD,Colorado,CO
6315,20001211X10897,Accident,LAX98LA263,1998-08-09,United States,Non-Fatal,Substantial,N6491A,Cessna,182,No,1.0,Reciprocating,,Personal,0.0,0.0,2.0,VMC,Probable Cause,22-06-2000,0.0,1998,8,AZ,PAGE,Arizona,AZ
6316,20001211X10843,Accident,FTW98LA347,1998-08-09,United States,Non-Fatal,Substantial,N69269,Cessna,152,No,1.0,Reciprocating,,Personal,1.0,0.0,0.0,VMC,Probable Cause,15-02-2001,1.0,1998,8,LA,HAYES,Louisiana,LA
6317,20001211X10896,Accident,LAX98LA262,1998-08-10,United States,Non-Fatal,Substantial,N704UV,Cessna,150M,No,1.0,Reciprocating,,Instructional,0.0,0.0,1.0,VMC,Probable Cause,22-06-2000,0.0,1998,8,CA,SANTA PAULA,California,CA
6318,20001211X10809,Accident,CHI98LA321,1998-08-14,United States,Non-Fatal,Substantial,N89648,Cessna,152,No,1.0,Reciprocating,,Business,0.0,0.0,2.0,VMC,Probable Cause,16-02-2001,0.0,1998,8,IL,BEECHER,Illinois,IL
6319,20001211X10873,Accident,IAD98FA095,1998-08-15,United States,Fatal(3),Destroyed,N93784,Cessna,152,No,1.0,Reciprocating,,Personal,0.0,0.0,0.0,IMC,Probable Cause,07-09-2000,0.0,1998,8,OH,BLUE ASH,Ohio,OH
6320,20001211X10962,Accident,SEA98LA167,1998-08-15,United States,Non-Fatal,Substantial,N9115C,Cessna,180,No,1.0,Reciprocating,,Personal,0.0,0.0,1.0,VMC,Probable Cause,15-02-2001,0.0,1998,8,MT,ANACONDA,Montana,MT
6321,20001211X10831,Accident,FTW98FA358,1998-08-15,United States,Fatal(1),Substantial,N6323G,Cessna,172N,No,1.0,Reciprocating,,Personal,0.0,1.0,0.0,VMC,Probable Cause,16-02-2001,1.0,1998,8,AR,CORD,Arkansas,AR
6322,20001211X10818,Accident,CHI98LA340,1998-08-15,United States,Non-Fatal,Substantial,N6172D,Cessna,172N,No,1.0,Reciprocating,,Personal,0.0,0.0,2.0,VMC,Probable Cause,19-05-1999,0.0,1998,8,MI,TRAVERSE CITY,Michigan,MI
6323,20001211X10750,Accident,ANC98LA131,1998-08-15,United States,Non-Fatal,Substantial,N7966B,Cessna,172,No,1.0,Reciprocating,,Instructional,0.0,0.0,1.0,VMC,Probable Cause,30-03-2000,0.0,1998,8,AK,PALMER,Alaska,AK
6324,20001211X10941,Accident,NYC98LA169,1998-08-16,United States,Non-Fatal,Destroyed,N89144,Cessna,152,No,1.0,Reciprocating,,Instructional,1.0,1.0,0.0,VMC,Probable Cause,21-06-2000,2.0,1998,8,NJ,JACKSON TWNSHP,New Jersey,NJ
6325,20001211X10907,Accident,LAX98LA276,1998-08-16,United States,Non-Fatal,Substantial,N291HA,Piper,PA-28-140,No,1.0,Reciprocating,,Personal,0.0,0.0,1.0,VMC,Probable Cause,22-06-2000,0.0,1998,8,NV,HENDERSON,Nevada,NV
6326,20001211X10901,Accident,LAX98LA269,1998-08-17,United States,Non-Fatal,Substantial,N5233D,Cessna,172N,No,1.0,Reciprocating,,Personal,0.0,0.0,3.0,VMC,Probable Cause,16-02-2001,0.0,1998,8,AZ,CHANDLER,Arizona,AZ
6327,20001211X10747,Accident,ANC98LA127,1998-08-19,United States,Non-Fatal,Substantial,N180WH,Cessna,180,No,1.0,Reciprocating,,Personal,0.0,0.0,1.0,VMC,Probable Cause,30-03-2000,0.0,1998,8,AK,CORDOVA,Alaska,AK
6328,20001211X10856,Accident,FTW98LA366,1998-08-23,United States,Non-Fatal,Substantial,N757KA,Cessna,152,No,1.0,Reciprocating,,Instructional,0.0,0.0,1.0,VMC,Probable Cause,16-02-2001,0.0,1998,8,TX,GARLAND,Texas,TX
6329,20001211X10774,Accident,ATL98LA120,1998-08-24,United States,Non-Fatal,,N6720A,Cessna,172,No,1.0,Reciprocating,,Personal,1.0,0.0,1.0,VMC,Probable Cause,21-06-2000,1.0,1998,8,TN,SEWANEE,Tennessee,TN
6330,20001211X10767,Accident,ATL98LA111,1998-08-24,United States,Non-Fatal,Substantial,N704HU,Cessna,150,No,1.0,Reciprocating,,Personal,0.0,0.0,1.0,VMC,Probable Cause,15-02-2001,0.0,1998,8,GA,ATHENS,Georgia,GA
6331,20001211X10865,Accident,FTW98LA379,1998-08-28,United States,Non-Fatal,Substantial,N704DL,Cessna,150M,No,1.0,Reciprocating,,Instructional,0.0,1.0,0.0,VMC,Probable Cause,15-02-2001,1.0,1998,8,CO,LAMAR,Colorado,CO
6332,20001211X11044,Accident,FTW98FA384,1998-09-02,United States,Fatal(2),Destroyed,N8232B,Cessna,172,No,1.0,Reciprocating,,Personal,0.0,0.0,0.0,VMC,Probable Cause,16-02-2001,0.0,1998,9,UT,WEST JORDAN,Utah,UT
6333,20001211X11093,Accident,LAX98LA281,1998-09-02,United States,Non-Fatal,Substantial,N55038,Piper,PA-28-140,No,1.0,Reciprocating,,Personal,0.0,0.0,2.0,VMC,Probable Cause,21-06-2000,0.0,1998,9,AZ,PHOENIX,Arizona,AZ
6334,20001211X11012,Accident,CHI98LA331,1998-09-02,United States,Non-Fatal,Substantial,N6703E,Cessna,172N,No,1.0,Reciprocating,,Public Aircraft,0.0,0.0,2.0,VMC,Probable Cause,16-02-2001,0.0,1998,9,MN,DETROIT LAKES,Minnesota,MN
6335,20001211X11094,Accident,LAX98LA283,1998-09-07,United States,Non-Fatal,Substantial,N8772N,Piper,PA-28-140,No,1.0,Reciprocating,,Personal,0.0,2.0,0.0,VMC,Probable Cause,15-02-2001,2.0,1998,9,CA,TRUCKEE,California,CA
6336,20001211X11053,Accident,FTW98LA387,1998-09-08,United States,Non-Fatal,Substantial,N40SR,Cessna,172M,No,1.0,Reciprocating,,Instructional,0.0,0.0,1.0,VMC,Probable Cause,19-04-2001,0.0,1998,9,CO,ENGLEWOOD,Colorado,CO
6337,20001211X11152,Accident,NYC98LA186,1998-09-12,United States,Non-Fatal,Substantial,N6503A,Cessna,180,No,1.0,Reciprocating,,Personal,0.0,0.0,3.0,VMC,Probable Cause,28-01-2000,0.0,1998,9,MD,LAKESHORE,Maryland,MD
6338,20001211X11047,Accident,FTW98FA399,1998-09-14,United States,Fatal(1),Destroyed,N737NH,Cessna,172N,No,1.0,Reciprocating,,Other Work Use,0.0,0.0,0.0,VMC,Probable Cause,16-02-2001,0.0,1998,9,UT,MONTEZUMA CRK,Utah,UT
6339,20001211X11016,Accident,CHI98LA335,1998-09-14,United States,Non-Fatal,Substantial,N733XG,Cessna,172,No,1.0,Reciprocating,,Personal,0.0,0.0,1.0,VMC,Probable Cause,02-07-1999,0.0,1998,9,IL,HARRISBURG,Illinois,IL
6340,20001211X11163,Accident,SEA98FA179,1998-09-15,United States,Fatal(2),Substantial,CFZEY,Cessna,172M,No,1.0,Reciprocating,,Personal,0.0,0.0,0.0,VMC,Probable Cause,10-01-2000,0.0,1998,9,WA,CONCRETE,Washington,WA
6341,20001211X11155,Accident,NYC98LA189,1998-09-16,United States,Non-Fatal,Substantial,N64453,Cessna,172M,No,1.0,Reciprocating,,Personal,0.0,0.0,1.0,VMC,Probable Cause,16-02-2001,0.0,1998,9,NJ,TETERBORO,New Jersey,NJ
6342,20001211X11154,Accident,NYC98LA188,1998-09-16,United States,Non-Fatal,Substantial,N307DW,Cessna,152,No,1.0,Reciprocating,,Instructional,0.0,0.0,2.0,VMC,Probable Cause,06-04-2001,0.0,1998,9,CT,ELLINGTON,Connecticut,CT
6343,20001211X10984,Accident,ANC98LA153,1998-09-18,United States,Non-Fatal,Substantial,N9407C,Cessna,180,No,1.0,Reciprocating,,Personal,0.0,0.0,2.0,VMC,Probable Cause,30-03-2000,0.0,1998,9,AK,CHALKITSIK,Alaska,AK
6344,20001211X11134,Accident,MIA98LA249,1998-09-19,United States,Non-Fatal,Destroyed,N48195,Cessna,152,No,1.0,Reciprocating,,Personal,0.0,1.0,0.0,VMC,Probable Cause,30-03-2000,1.0,1998,9,NC,BURLINGTON,North Carolina,NC
6345,20001211X11156,Accident,NYC98LA190,1998-09-19,United States,Non-Fatal,Substantial,N1729V,Cessna,172,No,1.0,Reciprocating,,Personal,0.0,0.0,1.0,VMC,Probable Cause,28-09-1999,0.0,1998,9,MA,STOW,Massachusetts,MA
6346,20001211X11108,Accident,LAX98LA300,1998-09-20,United States,Non-Fatal,Substantial,N5817U,Piper,PA-28-140,No,1.0,Reciprocating,,Personal,0.0,0.0,2.0,VMC,Probable Cause,21-06-2000,0.0,1998,9,NV,DAYTON,Nevada,NV
6347,20001211X11063,Accident,FTW98LA403,1998-09-20,United States,Non-Fatal,Substantial,N6107K,Cessna,150M,No,1.0,Reciprocating,,Instructional,0.0,0.0,1.0,VMC,Probable Cause,15-02-2001,0.0,1998,9,OK,YUKON,Oklahoma,OK
6348,20001211X11027,Accident,CHI98LA359,1998-09-21,United States,Non-Fatal,Substantial,N94286,Cessna,152,No,1.0,Reciprocating,,Personal,0.0,0.0,1.0,VMC,Probable Cause,19-05-1999,0.0,1998,9,IN,WEST LAFAYETTE,Indiana,IN
6349,20001211X10987,Accident,ANC98LA156,1998-09-23,United States,Non-Fatal,Substantial,N2204C,Cessna,180,No,1.0,Reciprocating,,Unknown,0.0,0.0,4.0,VMC,Probable Cause,16-02-2001,0.0,1998,9,AK,PORT HEIDEN,Alaska,AK
6350,20001211X11137,Accident,MIA98LA256,1998-09-25,United States,Non-Fatal,Substantial,N152DD,Cessna,152,No,1.0,Reciprocating,,Personal,0.0,0.0,1.0,VMC,Probable Cause,17-11-1999,0.0,1998,9,NC,REIDSVILLE,North Carolina,NC
6351,20001211X11083,Accident,IAD98LA111,1998-09-25,United States,Non-Fatal,Substantial,N94784,Cessna,152,No,1.0,Reciprocating,,Instructional,0.0,0.0,1.0,VMC,Probable Cause,07-09-2000,0.0,1998,9,CT,DANBURY,Connecticut,CT
6352,20001211X11084,Accident,IAD98LA112,1998-09-26,United States,Non-Fatal,Substantial,N89644,Cessna,152,No,1.0,Reciprocating,,Personal,0.0,0.0,2.0,VMC,Probable Cause,28-01-2000,0.0,1998,9,CT,OXFORD,Connecticut,CT
6353,20001211X11009,Accident,ATL98LA132,1998-09-26,United States,Non-Fatal,Substantial,N54013,Cessna,172P,No,1.0,Reciprocating,,Personal,0.0,0.0,1.0,VMC,Probable Cause,28-01-2000,0.0,1998,9,NC,FARMVILLE,North Carolina,NC
6354,20001211X11070,Accident,FTW98LA412,1998-09-27,United States,Non-Fatal,Substantial,N4568F,Cessna,152,No,1.0,Reciprocating,,Personal,0.0,0.0,1.0,VMC,Probable Cause,31-03-2000,0.0,1998,9,CO,DURANGO,Colorado,CO
6355,20001211X11030,Accident,CHI98LA362,1998-09-27,United States,Non-Fatal,Substantial,N7353J,Piper,PA-28-140,No,1.0,Reciprocating,,Personal,0.0,2.0,0.0,VMC,Probable Cause,16-02-2001,2.0,1998,9,IA,IOWA CITY,Iowa,IA
6356,20001211X11074,Accident,FTW98LA417,1998-09-29,United States,Non-Fatal,Substantial,N739JT,Cessna,172N,No,1.0,Reciprocating,,Instructional,0.0,0.0,1.0,VMC,Probable Cause,15-02-2001,0.0,1998,9,NM,GALLUP,New Mexico,NM
6357,20001211X11090,Accident,LAX98FA312,1998-09-30,United States,Fatal(1),Destroyed,N49770,Cessna,152,No,1.0,Reciprocating,,Personal,0.0,0.0,0.0,VMC,Probable Cause,31-03-2000,0.0,1998,9,CA,AVALON,California,CA
6358,20001211X11033,Accident,CHI98LA365,1998-09-30,United States,Non-Fatal,Substantial,N6474A,Cessna,182,No,1.0,Reciprocating,,Personal,0.0,2.0,2.0,VMC,Probable Cause,16-02-2001,2.0,1998,9,IN,WHEATFIELD,Indiana,IN
6359,20001211X11284,Accident,LAX99LA002,1998-10-01,United States,Non-Fatal,Destroyed,N957AF,Cessna,152,No,1.0,Reciprocating,,Personal,0.0,1.0,0.0,IMC,Probable Cause,20-04-2000,1.0,1998,10,CA,SAN JOSE,California,CA
6360,20001211X11300,Accident,MIA99LA001,1998-10-01,United States,Non-Fatal,Substantial,N733HK,Cessna,172N,No,1.0,Reciprocating,,Personal,0.0,0.0,2.0,VMC,Probable Cause,07-09-2000,0.0,1998,10,FL,VENICE,Florida,FL
6361,20001211X11326,Accident,NYC99LA001,1998-10-02,United States,Non-Fatal,Substantial,N9273U,Cessna,150M,No,1.0,Reciprocating,,Personal,0.0,0.0,1.0,VMC,Probable Cause,16-02-2001,0.0,1998,10,WV,WILEY FORD,West Virginia,WV
6362,20001211X11301,Accident,MIA99LA002,1998-10-02,United States,Non-Fatal,Substantial,N63447,Cessna,150M,No,1.0,Reciprocating,,Instructional,0.0,2.0,0.0,VMC,Probable Cause,16-02-2001,2.0,1998,10,MS,POCAHONTAS,Mississippi,MS
6363,20001211X11186,Accident,ANC99LA001,1998-10-04,United States,Non-Fatal,Substantial,N6867X,Cessna,172,No,1.0,Reciprocating,,Personal,0.0,0.0,4.0,VMC,Probable Cause,16-02-2001,0.0,1998,10,AK,RUSSIAN MISSION,Alaska,AK
6364,20001211X11208,Accident,CHI99LA001,1998-10-05,United States,Fatal(2),Destroyed,N648FL,Piper,PA-28-140,No,1.0,Reciprocating,,Personal,0.0,0.0,0.0,VMC,Probable Cause,31-03-2000,0.0,1998,10,MI,BAD AXE,Michigan,MI
6365,20001211X11258,Accident,FTW99LA008,1998-10-09,United States,Non-Fatal,Substantial,N757XC,Cessna,152,No,1.0,Reciprocating,,Instructional,0.0,1.0,0.0,VMC,Probable Cause,31-03-2000,1.0,1998,10,TX,BRIDGEPORT,Texas,TX
6366,20001211X11252,Accident,FTW99FA006,1998-10-11,United States,Fatal(1),Destroyed,N172JF,Cessna,172M,No,1.0,Reciprocating,,Personal,0.0,0.0,0.0,VMC,Probable Cause,08-05-2001,0.0,1998,10,OK,OKLAHOMA CITY,Oklahoma,OK
6367,20001211X11348,Accident,SEA99LA002,1998-10-12,United States,Non-Fatal,Substantial,N6486J,Cessna,172N,No,1.0,Reciprocating,,Instructional,0.0,0.0,1.0,VMC,Probable Cause,15-02-2001,0.0,1998,10,ID,BUHL,Idaho,ID
6368,20001211X11189,Accident,ANC99LA004,1998-10-15,United States,Non-Fatal,Substantial,N4955A,Cessna,180,No,1.0,Reciprocating,,Personal,0.0,0.0,1.0,VMC,Probable Cause,16-02-2001,0.0,1998,10,AK,ANCHORAGE,Alaska,AK
6369,20001211X11295,Accident,LAX99LA017,1998-10-18,United States,Non-Fatal,Substantial,N5550L,Cessna,152,No,1.0,Reciprocating,,Instructional,0.0,0.0,1.0,VMC,Probable Cause,22-06-2000,0.0,1998,10,CA,PALO ALTO,California,CA
6370,20001211X11309,Accident,MIA99LA013,1998-10-23,United States,Non-Fatal,Destroyed,N5918E,Cessna,172N,No,1.0,Reciprocating,,Personal,0.0,0.0,1.0,VMC,Probable Cause,27-08-1999,0.0,1998,10,GA,LAWRENCEVILLE,Georgia,GA
6371,20001211X11325,Accident,NYC99FA015,1998-10-25,United States,Fatal(1),Destroyed,N6214F,Cessna,172N,No,1.0,Reciprocating,,Personal,3.0,0.0,0.0,VMC,Probable Cause,28-09-1999,3.0,1998,10,NJ,LINDEN,New Jersey,NJ
6372,20001211X11340,Accident,NYC99LA021,1998-10-25,United States,Non-Fatal,Substantial,N61648,Cessna,172M,No,1.0,Reciprocating,,Personal,0.0,0.0,1.0,VMC,Probable Cause,15-02-2001,0.0,1998,10,MD,CUMBERLAND,Maryland,MD
6373,20001211X11310,Accident,MIA99LA014,1998-10-25,United States,Non-Fatal,Substantial,N5139B,Cessna,152,No,1.0,Reciprocating,,Instructional,0.0,0.0,1.0,VMC,Probable Cause,27-08-1999,0.0,1998,10,MS,OLIVE BRANCH,Mississippi,MS
6374,20001211X11314,Accident,MIA99LA018,1998-10-27,United States,Non-Fatal,Substantial,N48875,Cessna,152,No,1.0,Reciprocating,,Instructional,0.0,0.0,1.0,VMC,Probable Cause,15-02-2001,0.0,1998,10,GA,CARTERSVILLE,Georgia,GA
6375,20001211X11315,Accident,MIA99LA019,1998-10-28,United States,Non-Fatal,Destroyed,N25037,Cessna,152,No,1.0,Reciprocating,,Instructional,0.0,1.0,1.0,VMC,Probable Cause,16-02-2001,1.0,1998,10,GA,DOUGLASVILLE,Georgia,GA
6376,20001211X11220,Accident,CHI99LA014,1998-10-29,United States,Non-Fatal,Substantial,N2291G,Cessna,182,Yes,1.0,Reciprocating,,Other Work Use,0.0,0.0,1.0,VMC,Probable Cause,02-07-1999,0.0,1998,10,NE,WEEPING WATER,Nebraska,NE
6377,20001211X11222,Accident,CHI99LA018,1998-10-31,United States,Non-Fatal,Substantial,N6713H,Cessna,172,No,1.0,Reciprocating,,Personal,0.0,0.0,3.0,VMC,Probable Cause,16-02-2001,0.0,1998,10,MO,CREVE COEUR,Missouri,MO
6378,20001211X11421,Accident,FTW99LA019,1998-11-03,United States,Non-Fatal,Substantial,N46887,Cessna,152,No,1.0,Reciprocating,,Instructional,0.0,0.0,1.0,VMC,Probable Cause,01-12-1999,0.0,1998,11,TX,TOMBALL,Texas,TX
6379,20001211X11455,Accident,LAX99LA025B,1998-11-05,United States,Non-Fatal,Substantial,N68459,Cessna,152,No,1.0,Reciprocating,,Instructional,0.0,0.0,3.0,VMC,Probable Cause,28-09-2000,0.0,1998,11,CA,PETALUMA,California,CA
6380,20001211X11381,Accident,CHI99LA025,1998-11-05,United States,Non-Fatal,Substantial,N704LV,Cessna,150M,No,1.0,Reciprocating,,Instructional,0.0,0.0,1.0,VMC,Probable Cause,19-05-1999,0.0,1998,11,MO,WARRENSBURG,Missouri,MO
6381,20001211X11476,Accident,MIA99LA030,1998-11-06,United States,Non-Fatal,Substantial,N1901S,Cessna,172N,No,1.0,Reciprocating,,Instructional,0.0,0.0,4.0,VMC,Probable Cause,16-02-2001,0.0,1998,11,FL,FORT LAUDERDALE,Florida,FL
6382,20001211X11380,Accident,CHI99LA024,1998-11-06,United States,Fatal(1),Substantial,N42342,Piper,PA-28-140,No,1.0,Reciprocating,,Business,0.0,0.0,0.0,VMC,Probable Cause,31-03-2000,0.0,1998,11,MO,LIBERTY,Missouri,MO
6383,20001211X11368,Accident,ATL99LA022,1998-11-06,United States,Non-Fatal,Substantial,N330JC,Cessna,150,No,1.0,Reciprocating,,Instructional,0.0,0.0,1.0,VMC,Probable Cause,31-03-2000,0.0,1998,11,SC,WINNSBORO,South Carolina,SC
6384,20001211X11498,Accident,SEA99LA011,1998-11-07,United States,Non-Fatal,Substantial,N6312P,Cessna,152,No,1.0,Reciprocating,,Instructional,0.0,2.0,0.0,VMC,Probable Cause,11-01-2000,2.0,1998,11,WA,AUBURN,Washington,WA
6385,20001211X11364,Accident,ATL99LA013,1998-11-08,United States,Non-Fatal,Destroyed,N4696G,Cessna,172N,No,1.0,Reciprocating,,Instructional,0.0,1.0,1.0,IMC,Probable Cause,26-07-2001,1.0,1998,11,SC,LIMA,South Carolina,SC
6386,20001211X11410,Accident,DEN99LA019,1998-11-08,United States,Non-Fatal,Substantial,N8883V,Cessna,172M,No,1.0,Reciprocating,,Personal,0.0,1.0,0.0,VMC,Probable Cause,19-05-1999,1.0,1998,11,NM,BELEN,New Mexico,NM
6387,20001211X11478,Accident,MIA99LA033,1998-11-12,United States,Non-Fatal,Substantial,N65611,Cessna,152,No,1.0,Reciprocating,,Instructional,0.0,0.0,1.0,VMC,Probable Cause,26-07-2001,0.0,1998,11,FL,CORAL SPRINGS,Florida,FL
6388,20001211X11477,Accident,MIA99LA032,1998-11-12,United States,Non-Fatal,Substantial,N48013,Cessna,152,No,1.0,Reciprocating,,Personal,0.0,0.0,2.0,VMC,Probable Cause,31-03-2000,0.0,1998,11,FL,MIAMI,Florida,FL
6389,20001211X11383,Accident,CHI99LA027,1998-11-13,United States,Non-Fatal,Destroyed,N5213B,Cessna,152,No,1.0,Reciprocating,,Instructional,1.0,1.0,0.0,VMC,Probable Cause,31-03-2000,2.0,1998,11,IN,MONTICELLO,Indiana,IN
6390,20001211X11457,Accident,LAX99LA030,1998-11-13,United States,Non-Fatal,Substantial,N2401E,Cessna,172N,No,1.0,Reciprocating,,Instructional,0.0,0.0,2.0,VMC,Probable Cause,03-08-1999,0.0,1998,11,AZ,PRESCOTT,Arizona,AZ
6391,20001211X11458,Accident,LAX99LA031,1998-11-14,United States,Non-Fatal,Substantial,N733AM,Cessna,172N,No,1.0,Reciprocating,,Instructional,0.0,0.0,1.0,VMC,Probable Cause,03-08-1999,0.0,1998,11,CA,LANCASTER,California,CA
6392,20001211X11358,Accident,ATL99FA016,1998-11-14,United States,Fatal(1),Substantial,N48882,Cessna,152,No,1.0,Reciprocating,,Personal,0.0,0.0,0.0,VMC,Probable Cause,18-01-2001,0.0,1998,11,FL,DAYTONA BEACH,Florida,FL
6393,20001211X11443,Accident,IAD99LA018,1998-11-15,United States,Non-Fatal,Substantial,N5806A,Cessna,172,No,1.0,Reciprocating,,Personal,0.0,2.0,0.0,VMC,Probable Cause,22-06-2000,2.0,1998,11,MD,ESSEX,Maryland,MD
6394,20001211X11441,Accident,IAD99LA016,1998-11-15,United States,Non-Fatal,Substantial,N89101,Cessna,152,No,1.0,Reciprocating,,Instructional,0.0,0.0,1.0,VMC,Probable Cause,31-03-2000,0.0,1998,11,NJ,CALDWELL,New Jersey,NJ
6395,20001211X11360,Accident,ATL99FA020,1998-11-16,United States,Non-Fatal,Substantial,N92KK,Cessna,172N,No,1.0,Reciprocating,,Personal,1.0,1.0,0.0,IMC,Probable Cause,03-11-1999,2.0,1998,11,NC,CONCORD,North Carolina,NC
6396,20001211X11461,Accident,LAX99LA034,1998-11-18,United States,Non-Fatal,Destroyed,N48201,Cessna,152,No,1.0,Reciprocating,,Personal,1.0,0.0,0.0,VMC,Probable Cause,16-02-2001,1.0,1998,11,CA,ORINDA,California,CA
6397,20001211X11391,Accident,CHI99LA036,1998-11-20,United States,Non-Fatal,Substantial,N66314,Cessna,150M,No,1.0,Reciprocating,,Personal,0.0,0.0,1.0,VMC,Probable Cause,19-05-1999,0.0,1998,11,MN,TOWER,Minnesota,MN
6398,20001211X11449,Accident,LAX99FA036A,1998-11-21,United States,Fatal(2),Destroyed,N99064,Cessna,172P,No,1.0,Reciprocating,,Instructional,1.0,0.0,0.0,VMC,Probable Cause,03-08-2000,1.0,1998,11,AZ,SCOTTSDALE,Arizona,AZ
6399,20001211X11430,Accident,FTW99LA035,1998-11-22,United States,Non-Fatal,Substantial,N54959,Cessna,172P,No,1.0,Reciprocating,,Personal,0.0,0.0,2.0,VMC,Probable Cause,16-02-2001,0.0,1998,11,AR,FAYETTEVILLE,Arkansas,AR
6400,20001211X11390,Accident,CHI99LA035,1998-11-23,United States,Non-Fatal,Destroyed,N22269,Cessna,150,No,1.0,Reciprocating,,Instructional,1.0,0.0,0.0,VMC,Probable Cause,16-02-2001,1.0,1998,11,NE,ALLIANCE,Nebraska,NE
6401,20001211X11418,Accident,FTW99FA033,1998-11-24,United States,Fatal(2),Substantial,N4908D,Cessna,172N,No,1.0,Reciprocating,,Personal,0.0,0.0,0.0,IMC,Probable Cause,07-09-2000,0.0,1998,11,TX,BACLIFF,Texas,TX
6402,20001211X11372,Accident,ATL99LA031,1998-11-25,United States,Non-Fatal,Substantial,N3350T,Piper,PA-28-140,No,1.0,Reciprocating,,Personal,0.0,0.0,2.0,VMC,Probable Cause,16-02-2001,0.0,1998,11,SC,AIKEN,South Carolina,SC
6403,20001211X11394,Accident,CHI99LA039,1998-11-26,United States,Non-Fatal,Substantial,N739LK,Cessna,172N,No,1.0,Reciprocating,,Personal,0.0,0.0,1.0,VMC,Probable Cause,31-03-2000,0.0,1998,11,IN,EVANSVILLE,Indiana,IN
6404,20001211X11397,Accident,CHI99LA043,1998-11-27,United States,Non-Fatal,Substantial,N10347,Piper,PA-28-140,No,1.0,Reciprocating,,Instructional,0.0,0.0,1.0,VMC,Probable Cause,31-03-2000,0.0,1998,11,IL,EAST ST. LOUIS,Illinois,IL
6405,20001211X11395,Accident,CHI99LA040B,1998-11-27,United States,Non-Fatal,Substantial,N80357,Cessna,172M,No,1.0,Reciprocating,,Instructional,0.0,3.0,0.0,VMC,Probable Cause,31-03-2000,3.0,1998,11,MN,BRAINERD,Minnesota,MN
6406,20001211X11395,Accident,CHI99LA040A,1998-11-27,United States,Non-Fatal,Substantial,N52502,Cessna,172P,No,1.0,Reciprocating,,Personal,0.0,3.0,0.0,VMC,Probable Cause,31-03-2000,3.0,1998,11,MN,BRAINERD,Minnesota,MN
6407,20001211X11446,Accident,IAD99LA022B,1998-11-28,United States,Non-Fatal,Substantial,N5088Q,Cessna,152,No,1.0,Reciprocating,,Personal,1.0,1.0,2.0,VMC,Probable Cause,22-06-2000,2.0,1998,11,MD,EASTON,Maryland,MD
6408,20001211X11557,Accident,FTW99LA040,1998-12-01,United States,Non-Fatal,Substantial,N4755B,Cessna,152,No,1.0,Reciprocating,,Instructional,0.0,0.0,1.0,VMC,Probable Cause,06-04-2001,0.0,1998,12,TX,FORT WORTH,Texas,TX
6409,20001211X11559,Accident,FTW99LA043,1998-12-03,United States,Non-Fatal,Substantial,N1774C,Cessna,180,No,1.0,Reciprocating,,Personal,0.0,0.0,3.0,VMC,Probable Cause,06-04-2001,0.0,1998,12,AR,SPRINGDALE,Arkansas,AR
6410,20001211X11510,Accident,ATL99LA027,1998-12-03,United States,Non-Fatal,Substantial,N18022,Cessna,150,No,1.0,Reciprocating,,Personal,0.0,0.0,2.0,VMC,Probable Cause,16-02-2001,0.0,1998,12,NC,COLUMBIA,North Carolina,NC
6411,20001211X11526,Accident,CHI99LA049,1998-12-06,United States,Non-Fatal,Substantial,N63563,Cessna,150,No,1.0,Reciprocating,,Instructional,0.0,0.0,1.0,VMC,Probable Cause,02-07-1999,0.0,1998,12,WI,EAST TROY,Wisconsin,WI
6412,20001211X11528,Accident,CHI99LA051,1998-12-10,United States,Non-Fatal,Substantial,N25493,Cessna,152,No,1.0,Reciprocating,,Personal,0.0,0.0,1.0,VMC,Probable Cause,15-02-2001,0.0,1998,12,IN,EVANSVILLE,Indiana,IN
